User_ID,QA_ID,Question,Category,Ranking_ContentEventTopicKW,Targets
0,120,Whose birthday did Melanie celebrate recently?,4,"[33, 8, 49, 5, 55, 16, 10, 64, 32, 15, 28, 14, 34, 7, 52, 19, 25, 27, 38, 0, 9, 62, 3, 53, 36, 31, 59, 46, 42, 48, 44, 51, 30, 39, 4, 56, 6, 20, 13, 60, 11, 24, 47, 35, 29, 22, 57, 65, 66, 18, 43, 26, 45, 63, 50, 12, 61, 37, 41, 58, 40, 17, 2, 54, 21, 23, 1]",[33]
0,121,Who performed at the concert at Melanie's daughter's birthday?,4,"[33, 51, 34, 16, 8, 49, 52, 10, 19, 59, 32, 55, 14, 60, 62, 25, 5, 30, 64, 28, 7, 0, 61, 46, 48, 53, 27, 38, 6, 42, 39, 50, 63, 15, 58, 36, 20, 29, 31, 9, 45, 26, 47, 3, 40, 35, 17, 56, 43, 22, 24, 18, 11, 4, 44, 13, 37, 1, 12, 2, 57, 65, 66, 41, 23, 54, 21]",[33]
0,122,Why did Melanie choose to use colors and patterns in her pottery project?,4,"[13, 57, 54, 25, 44, 38, 3, 47, 48, 41, 35, 59, 45, 30, 9, 51, 27, 46, 2, 29, 64, 11, 40, 28, 5, 24, 7, 37, 52, 50, 21, 15, 53, 32, 6, 16, 22, 12, 39, 10, 23, 58, 55, 4, 8, 17, 31, 62, 20, 19, 56, 49, 18, 14, 33, 65, 66, 43, 34, 26, 42, 63, 0, 60, 36, 61, 1]",[38]
0,123,What pet does Caroline have?,4,"[23, 39, 9, 40, 42, 6, 26, 64, 8, 49, 25, 29, 50, 0, 17, 24, 14, 15, 45, 47, 7, 52, 33, 44, 54, 11, 12, 62, 41, 56, 21, 18, 37, 55, 35, 27, 16, 5, 13, 28, 38, 51, 10, 4, 32, 53, 61, 20, 22, 48, 30, 31, 43, 60, 3, 57, 19, 58, 2, 65, 66, 63, 34, 1, 59, 46, 36]",[39]
0,124,What pets does Melanie have?,4,"[23, 39, 25, 24, 15, 49, 64, 5, 52, 8, 16, 6, 40, 19, 32, 38, 10, 56, 42, 55, 33, 62, 48, 0, 28, 13, 53, 14, 7, 44, 4, 11, 26, 9, 3, 51, 29, 57, 46, 27, 17, 2, 47, 30, 50, 36, 37, 21, 35, 60, 54, 31, 45, 61, 34, 63, 22, 18, 41, 59, 20, 43, 12, 58, 65, 66, 1]",[39]
0,125,Where did Oliver hide his bone once?,4,"[39, 24, 16, 61, 9, 60, 44, 57, 37, 40, 13, 25, 32, 17, 10, 62, 38, 49, 43, 19, 23, 63, 48, 27, 5, 26, 50, 51, 54, 47, 30, 28, 18, 53, 55, 35, 42, 64, 0, 6, 22, 33, 45, 56, 15, 4, 46, 52, 58, 14, 29, 8, 1, 12, 36, 7, 41, 2, 3, 20, 31, 34, 21, 59, 65, 66, 11]",[39]
0,126,What activity did Caroline used to do with her dad?,4,"[25, 53, 40, 10, 49, 33, 50, 29, 4, 16, 32, 38, 9, 5, 39, 15, 63, 11, 28, 6, 13, 0, 51, 60, 43, 52, 26, 17, 41, 12, 45, 21, 62, 44, 37, 23, 8, 7, 54, 2, 57, 3, 64, 24, 14, 31, 58, 42, 56, 61, 30, 35, 19, 47, 55, 20, 22, 18, 46, 27, 48, 59, 65, 66, 1, 34, 36]",[40]
0,127,What did Caroline make for a local church?,4,"[47, 9, 50, 44, 45, 11, 29, 25, 6, 48, 31, 37, 54, 10, 12, 27, 26, 13, 38, 51, 41, 20, 33, 7, 8, 35, 3, 21, 17, 64, 52, 57, 14, 15, 55, 28, 30, 5, 0, 2, 18, 39, 1, 53, 59, 42, 58, 32, 40, 43, 49, 16, 56, 62, 34, 22, 63, 4, 46, 19, 65, 66, 23, 60, 24, 61, 36]","[47, 48]"
0,128,What did Caroline find in her neighborhood during her walk?,4,"[9, 48, 47, 49, 50, 45, 55, 37, 28, 10, 39, 43, 31, 53, 29, 25, 12, 11, 38, 7, 17, 26, 22, 32, 51, 23, 35, 64, 16, 15, 57, 21, 54, 2, 27, 58, 59, 18, 6, 41, 24, 44, 20, 40, 60, 13, 63, 1, 33, 0, 3, 30, 5, 56, 42, 34, 14, 8, 46, 52, 62, 61, 19, 4, 65, 66, 36]","[48, 49]"
0,129,Which song motivates Caroline to be courageous?,4,"[51, 7, 62, 47, 22, 12, 11, 59, 29, 65, 66, 50, 41, 20, 64, 5, 21, 43, 54, 2, 28, 35, 31, 37, 9, 18, 33, 34, 61, 6, 42, 45, 55, 60, 38, 30, 14, 58, 48, 15, 52, 53, 23, 13, 1, 26, 56, 32, 57, 17, 46, 24, 4, 39, 27, 19, 25, 3, 16, 49, 10, 40, 0, 8, 63, 44, 36]","[51, 52]"
0,130,Which  classical musicians does Melanie enjoy listening to?,4,"[52, 51, 33, 13, 5, 3, 49, 25, 38, 48, 57, 8, 40, 9, 35, 15, 10, 16, 7, 4, 30, 46, 41, 24, 32, 0, 44, 27, 14, 36, 28, 34, 55, 62, 53, 22, 19, 59, 45, 17, 11, 50, 47, 29, 64, 58, 54, 31, 65, 66, 2, 60, 42, 39, 20, 43, 63, 37, 23, 6, 21, 18, 56, 61, 12, 1, 26]","[52, 53]"
0,131,Who is Melanie a fan of in terms of modern music?,4,"[52, 51, 33, 34, 48, 59, 7, 5, 46, 62, 15, 8, 55, 49, 35, 3, 28, 47, 38, 31, 41, 19, 14, 57, 36, 64, 16, 22, 13, 10, 11, 20, 32, 42, 9, 29, 25, 45, 54, 50, 30, 0, 2, 65, 66, 24, 6, 53, 40, 27, 60, 4, 37, 56, 43, 58, 39, 44, 21, 63, 18, 17, 12, 26, 23, 1, 61]","[52, 53]"
0,132,How long has Melanie been creating art?,4,"[3, 54, 35, 25, 48, 57, 45, 30, 41, 59, 46, 47, 38, 13, 40, 44, 15, 9, 52, 51, 5, 8, 49, 64, 29, 16, 7, 11, 53, 33, 36, 28, 10, 2, 32, 55, 19, 42, 6, 0, 56, 17, 4, 24, 27, 21, 58, 34, 14, 50, 31, 39, 22, 37, 20, 26, 62, 43, 18, 63, 12, 65, 66, 60, 23, 61, 1]","[54, 55]"
0,133,What precautionary sign did Melanie see at the café?,4,"[55, 59, 15, 14, 43, 60, 47, 16, 5, 39, 49, 2, 44, 19, 57, 0, 9, 61, 10, 48, 42, 45, 37, 33, 53, 51, 46, 21, 4, 25, 11, 52, 30, 24, 38, 34, 58, 36, 13, 32, 3, 7, 62, 29, 28, 27, 64, 22, 8, 35, 40, 20, 6, 63, 56, 31, 17, 41, 26, 18, 50, 12, 23, 65, 66, 54, 1]","[55, 56]"
0,134,What advice does Caroline give for getting started with adoption?,4,"[56, 6, 39, 64, 26, 42, 11, 7, 50, 21, 29, 12, 20, 54, 18, 47, 2, 22, 65, 66, 17, 35, 31, 15, 38, 25, 5, 14, 28, 62, 23, 53, 41, 32, 8, 37, 48, 1, 10, 49, 0, 9, 19, 4, 13, 61, 33, 43, 60, 16, 59, 46, 27, 58, 24, 57, 55, 45, 51, 40, 63, 34, 30, 52, 3, 44, 36]","[56, 57]"
0,135,What setback did Melanie face in October 2023?,4,"[15, 14, 37, 62, 5, 55, 33, 60, 7, 43, 49, 61, 42, 21, 34, 0, 64, 20, 56, 12, 38, 6, 32, 10, 16, 59, 46, 11, 28, 36, 39, 29, 50, 53, 26, 2, 19, 48, 22, 65, 66, 31, 58, 25, 47, 51, 24, 4, 8, 18, 13, 52, 57, 27, 30, 45, 44, 23, 1, 17, 54, 35, 63, 41, 9, 3, 40]","[57, 58]"
0,136,What does Melanie do to keep herself busy during her pottery break?,4,"[13, 44, 25, 57, 38, 54, 3, 5, 24, 15, 4, 41, 2, 37, 48, 46, 0, 30, 45, 52, 53, 9, 35, 49, 29, 59, 21, 11, 40, 50, 47, 51, 39, 32, 14, 55, 6, 28, 16, 10, 23, 8, 43, 17, 36, 7, 64, 62, 27, 19, 58, 63, 56, 22, 33, 31, 42, 60, 20, 12, 61, 18, 65, 66, 26, 34, 1]","[57, 58]"
0,137,"What painting did Melanie show to Caroline on October 13, 2023?",4,"[45, 30, 3, 35, 48, 57, 40, 41, 25, 59, 54, 47, 29, 38, 16, 49, 44, 33, 46, 9, 58, 13, 55, 15, 2, 0, 14, 27, 51, 8, 10, 64, 5, 42, 52, 53, 62, 34, 7, 39, 26, 28, 11, 4, 32, 19, 37, 43, 12, 50, 20, 60, 23, 61, 65, 66, 22, 18, 36, 56, 24, 17, 6, 21, 31, 1, 63]","[57, 58]"
0,138,"What kind of painting did Caroline share with Melanie on October 13, 2023?",4,"[45, 30, 3, 41, 35, 57, 25, 40, 48, 59, 54, 38, 29, 47, 58, 44, 46, 13, 9, 33, 49, 16, 15, 2, 10, 27, 53, 55, 51, 0, 64, 14, 28, 4, 8, 42, 52, 37, 5, 32, 7, 19, 11, 26, 62, 50, 12, 65, 66, 43, 17, 18, 23, 34, 39, 22, 20, 60, 63, 6, 21, 61, 24, 56, 1, 36, 31]","[57, 58]"
0,139,What was the poetry reading that Caroline attended about?,4,"[58, 59, 35, 22, 17, 29, 48, 51, 54, 41, 7, 33, 14, 47, 45, 50, 12, 31, 20, 25, 57, 2, 11, 37, 9, 34, 28, 1, 13, 38, 55, 18, 43, 30, 3, 15, 27, 53, 64, 40, 49, 16, 5, 52, 39, 6, 21, 23, 26, 44, 10, 65, 66, 0, 4, 32, 46, 42, 60, 62, 19, 63, 24, 8, 61, 56, 36]","[58, 59]"
0,140,What did the posters at the poetry reading say?,4,"[58, 59, 48, 55, 35, 29, 57, 30, 47, 41, 54, 38, 17, 25, 34, 2, 46, 51, 45, 22, 37, 7, 3, 13, 40, 31, 33, 18, 28, 20, 27, 53, 12, 1, 16, 44, 50, 14, 23, 65, 66, 43, 62, 64, 24, 19, 15, 39, 49, 6, 32, 11, 61, 9, 60, 52, 63, 0, 26, 5, 4, 10, 21, 42, 8, 56, 36]","[58, 59]"
0,141,What does Caroline's drawing symbolize for her?,4,"[59, 41, 47, 35, 54, 9, 45, 30, 38, 29, 48, 3, 7, 64, 22, 57, 12, 11, 51, 13, 2, 40, 50, 28, 18, 25, 55, 62, 6, 21, 42, 27, 17, 20, 26, 58, 23, 65, 66, 32, 33, 5, 16, 31, 37, 44, 14, 8, 39, 53, 4, 43, 15, 19, 46, 10, 34, 60, 52, 56, 49, 63, 61, 1, 0, 24, 36]","[59, 60]"
0,142,How do Melanie and Caroline describe their journey through life together?,4,"[8, 7, 64, 42, 62, 28, 10, 60, 32, 38, 55, 49, 25, 15, 18, 59, 51, 11, 22, 6, 27, 0, 14, 53, 56, 54, 43, 5, 33, 20, 61, 12, 16, 30, 9, 47, 19, 31, 39, 29, 50, 21, 35, 65, 66, 63, 26, 2, 23, 34, 37, 4, 41, 13, 52, 46, 45, 3, 58, 40, 24, 17, 48, 44, 1, 57, 36]","[59, 60]"
0,143,What happened to Melanie's son on their road trip?,4,"[60, 61, 10, 16, 49, 33, 63, 32, 25, 53, 0, 39, 19, 6, 43, 64, 55, 8, 5, 38, 14, 15, 42, 62, 56, 7, 28, 4, 30, 51, 37, 26, 59, 46, 22, 40, 45, 9, 34, 57, 50, 17, 36, 24, 52, 3, 44, 20, 29, 48, 27, 58, 11, 31, 12, 13, 47, 35, 2, 18, 23, 1, 21, 54, 41, 65, 66]","[60, 61]"
0,144,How did Melanie's son handle the accident?,4,"[60, 61, 33, 25, 43, 39, 16, 49, 5, 10, 32, 62, 6, 0, 64, 56, 55, 8, 15, 7, 57, 53, 42, 38, 4, 63, 28, 19, 51, 14, 46, 30, 13, 24, 40, 17, 37, 11, 50, 29, 44, 2, 26, 22, 52, 9, 3, 34, 27, 21, 45, 59, 35, 18, 36, 48, 20, 47, 54, 23, 12, 31, 65, 66, 58, 41, 1]","[61, 62]"
0,145,How did Melanie feel about her family after the accident?,4,"[60, 61, 62, 8, 64, 32, 5, 43, 10, 7, 33, 28, 55, 16, 6, 38, 15, 25, 46, 51, 63, 19, 11, 42, 57, 49, 56, 39, 18, 53, 50, 27, 0, 2, 37, 9, 34, 22, 47, 4, 14, 21, 12, 13, 59, 20, 31, 26, 29, 35, 54, 45, 24, 3, 40, 65, 66, 52, 41, 30, 48, 44, 58, 17, 23, 36, 1]","[60, 61]"
0,146,How did Melanie's children handle the accident?,4,"[61, 60, 25, 33, 16, 49, 10, 32, 62, 43, 6, 0, 39, 8, 64, 5, 7, 53, 56, 15, 55, 63, 42, 4, 17, 38, 30, 19, 57, 28, 51, 26, 46, 50, 14, 11, 24, 22, 27, 37, 9, 13, 2, 40, 29, 18, 44, 21, 52, 59, 23, 34, 35, 45, 3, 47, 48, 20, 12, 54, 36, 31, 65, 66, 58, 41, 1]","[61, 62]"
0,147,How did Melanie feel after the accident?,4,"[60, 61, 43, 55, 5, 15, 7, 57, 33, 64, 62, 28, 32, 16, 51, 46, 14, 8, 10, 34, 11, 49, 38, 42, 25, 2, 13, 37, 0, 39, 59, 27, 6, 4, 21, 56, 47, 24, 20, 12, 31, 22, 45, 50, 3, 53, 19, 18, 63, 9, 29, 52, 35, 54, 36, 44, 40, 58, 41, 48, 30, 65, 66, 1, 26, 23, 17]","[60, 61]"
0,148,What was Melanie's reaction to her children enjoying the Grand Canyon?,4,"[16, 60, 10, 25, 32, 63, 53, 49, 61, 33, 38, 6, 64, 28, 8, 19, 17, 3, 51, 59, 45, 62, 7, 55, 43, 48, 30, 39, 57, 5, 46, 40, 29, 26, 56, 47, 9, 50, 4, 22, 35, 0, 27, 37, 42, 13, 11, 15, 2, 34, 52, 14, 54, 24, 31, 18, 58, 41, 20, 12, 44, 23, 36, 65, 66, 21, 1]","[60, 61]"
0,149,What do Melanie's family give her?,4,"[62, 64, 8, 9, 32, 6, 5, 19, 7, 10, 39, 38, 60, 25, 42, 28, 56, 16, 33, 22, 11, 15, 55, 61, 13, 53, 18, 27, 24, 47, 49, 51, 52, 2, 63, 59, 14, 46, 0, 57, 50, 4, 23, 21, 44, 3, 35, 26, 54, 17, 29, 30, 20, 48, 41, 43, 65, 66, 40, 12, 45, 37, 31, 34, 36, 58, 1]","[61, 62]"
0,150,How did Melanie feel about her family supporting her?,4,"[62, 64, 7, 28, 19, 5, 11, 8, 6, 18, 38, 60, 32, 65, 66, 2, 10, 22, 50, 20, 56, 42, 59, 51, 47, 31, 37, 21, 55, 33, 12, 34, 54, 39, 29, 46, 15, 61, 25, 16, 35, 63, 41, 9, 13, 57, 48, 43, 24, 14, 53, 1, 27, 52, 26, 49, 3, 4, 0, 58, 23, 45, 40, 30, 17, 44, 36]","[62, 63]"
0,151,What did Melanie do after the road trip to relax?,4,"[4, 63, 10, 5, 15, 38, 25, 60, 49, 32, 57, 3, 43, 53, 28, 55, 24, 13, 45, 52, 16, 51, 2, 19, 44, 0, 14, 11, 37, 59, 8, 46, 33, 48, 50, 36, 6, 34, 22, 21, 31, 39, 12, 20, 29, 64, 7, 40, 41, 58, 56, 42, 27, 62, 9, 61, 54, 47, 35, 30, 23, 1, 26, 18, 17, 65, 66]","[63, 64]"
